relationship_id,master_uuid,raw_row_number,source_name,source_product_id,official_product_url,official_product_title,relationship_type,review_status,reviewed_on,evidence_url,evidence_note
rel-veritas-50810-019fc4e7-d1e6-731b-a5a7-ce10a6cb6e4a,019fc4e7-d1e6-731b-a5a7-ce10a6cb6e4a,226,veritas,50810,https://veritaspub.com/product/vol-ii-consciousness-and-addiction/,Volume II: Consciousness and Addiction,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/vol-ii-consciousness-and-addiction/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1562-019fc4e7-d1e6-778e-805b-506adb22a0c5,019fc4e7-d1e6-778e-805b-506adb22a0c5,227,veritas,1562,https://veritaspub.com/product/volume-iii-advanced-states-of-consciousness/,Volume III: Advanced States of Consciousness,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-iii-advanced-states-of-consciousness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1562-019fc4e7-d1e6-7238-9dea-3e5c3461a7e9,019fc4e7-d1e6-7238-9dea-3e5c3461a7e9,228,veritas,1562,https://veritaspub.com/product/volume-iii-advanced-states-of-consciousness/,Volume III: Advanced States of Consciousness,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-iii-advanced-states-of-consciousness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1564-019fc4e7-d1e6-7087-9a74-df50041d63d7,019fc4e7-d1e6-7087-9a74-df50041d63d7,229,veritas,1564,https://veritaspub.com/product/volume-iv-consciousness-how-to-tell-the-truth-about-anything-video/,Volume IV: Consciousness: How to Tell the Truth About Anything,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-iv-consciousness-how-to-tell-the-truth-about-anything-video/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1564-019fc4e7-d1e6-7bcb-8645-1a241edb1b33,019fc4e7-d1e6-7bcb-8645-1a241edb1b33,230,veritas,1564,https://veritaspub.com/product/volume-iv-consciousness-how-to-tell-the-truth-about-anything-video/,Volume IV: Consciousness: How to Tell the Truth About Anything,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-iv-consciousness-how-to-tell-the-truth-about-anything-video/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1566-019fc4e7-d1e6-7fdd-a977-f0c0a7319d6e,019fc4e7-d1e6-7fdd-a977-f0c0a7319d6e,231,veritas,1566,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,Volume V: Undoing the Barriers to Spiritual Progress,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1566-019fc4e7-d1e6-7e3e-b82c-36b8e4773d8d,019fc4e7-d1e6-7e3e-b82c-36b8e4773d8d,232,veritas,1566,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,Volume V: Undoing the Barriers to Spiritual Progress,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1566-019fc4e7-d1e6-72c4-914b-d2a749e6fcf6,019fc4e7-d1e6-72c4-914b-d2a749e6fcf6,233,veritas,1566,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,Volume V: Undoing the Barriers to Spiritual Progress,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/volume-v-undoing-the-barriers-to-spiritual-progress-video/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50807-019fc4e7-d1e6-7f08-9a95-19eaad4bce2a,019fc4e7-d1e6-7f08-9a95-19eaad4bce2a,234,veritas,50807,https://veritaspub.com/product/vol-vi-how-to-raise-your-level-of-consciousness/,Volume VI: How to Raise Your Level of Consciousness,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/vol-vi-how-to-raise-your-level-of-consciousness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50801-019fc4e7-d1e6-7b74-9f0a-5dea7e1e918a,019fc4e7-d1e6-7b74-9f0a-5dea7e1e918a,235,veritas,50801,https://veritaspub.com/product/vol-vii-a-conversation-with-knowingness/,Volume VII: A Conversation with Knowingness,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/vol-vii-a-conversation-with-knowingness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-38104-019fc4e7-d1e6-7519-a374-f3326bd0c2e6,019fc4e7-d1e6-7519-a374-f3326bd0c2e6,239,veritas,38104,https://veritaspub.com/product/become-that-which-you-are-3/,Become That Which You Are,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/become-that-which-you-are-3/,Master primary Veritas URL matches the official product inventory.
rel-veritas-38104-019fc4e7-d1e6-7823-9152-b5c52cfb5921,019fc4e7-d1e6-7823-9152-b5c52cfb5921,240,veritas,38104,https://veritaspub.com/product/become-that-which-you-are-3/,Become That Which You Are,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/become-that-which-you-are-3/,Master primary Veritas URL matches the official product inventory.
rel-veritas-38104-019fc4e7-d1e6-7e6b-8c03-36ff0e1b8172,019fc4e7-d1e6-7e6b-8c03-36ff0e1b8172,241,veritas,38104,https://veritaspub.com/product/become-that-which-you-are-3/,Become That Which You Are,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/become-that-which-you-are-3/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1822-019fc4e7-d1e6-7c00-b134-cdc3f4e192da,019fc4e7-d1e6-7c00-b134-cdc3f4e192da,242,veritas,1822,https://veritaspub.com/product/love-is-a-way-of-being/,Love is a Way of Being,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/love-is-a-way-of-being/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1822-019fc4e7-d1e6-7f9d-b736-d360ebc7a079,019fc4e7-d1e6-7f9d-b736-d360ebc7a079,243,veritas,1822,https://veritaspub.com/product/love-is-a-way-of-being/,Love is a Way of Being,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/love-is-a-way-of-being/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1822-019fc4e7-d1e6-7514-984d-b3111159c30d,019fc4e7-d1e6-7514-984d-b3111159c30d,244,veritas,1822,https://veritaspub.com/product/love-is-a-way-of-being/,Love is a Way of Being,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/love-is-a-way-of-being/,Master primary Veritas URL matches the official product inventory.
rel-veritas-42624-019fc4e7-d1e6-76d8-bdf4-d05a26da8442,019fc4e7-d1e6-76d8-bdf4-d05a26da8442,246,veritas,42624,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,The Presence of Spiritual Awareness,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-42624-019fc4e7-d1e6-7362-acdb-39c6e46168e6,019fc4e7-d1e6-7362-acdb-39c6e46168e6,247,veritas,42624,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,The Presence of Spiritual Awareness,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-42624-019fc4e7-d1e6-74c9-9bb2-9eacd120e2a2,019fc4e7-d1e6-74c9-9bb2-9eacd120e2a2,248,veritas,42624,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,The Presence of Spiritual Awareness,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/the-presence-of-spiritual-awareness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-52945-019fc4e7-d1e6-787d-8c31-862723aef87a,019fc4e7-d1e6-787d-8c31-862723aef87a,252,veritas,52945,https://veritaspub.com/product/spiritual-will-a-inspiring-q-a-session-with-dr-hawkins/,Spiritual Will Inspiring Q & A,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/spiritual-will-a-inspiring-q-a-session-with-dr-hawkins/,Master primary Veritas URL matches the official product inventory.
rel-veritas-52945-019fc4e7-d1e6-7cb5-ad58-10f7268bfe6a,019fc4e7-d1e6-7cb5-ad58-10f7268bfe6a,253,veritas,52945,https://veritaspub.com/product/spiritual-will-a-inspiring-q-a-session-with-dr-hawkins/,Spiritual Will Inspiring Q & A,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/spiritual-will-a-inspiring-q-a-session-with-dr-hawkins/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1830-019fc4e7-d1e6-78df-bf3a-5a3c28111eb8,019fc4e7-d1e6-78df-bf3a-5a3c28111eb8,254,veritas,1830,https://veritaspub.com/product/verification-of-spiritual-realities/,Verification of Spiritual Realities,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/verification-of-spiritual-realities/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1830-019fc4e7-d1e6-72f4-adbd-4e8c836d81dc,019fc4e7-d1e6-72f4-adbd-4e8c836d81dc,255,veritas,1830,https://veritaspub.com/product/verification-of-spiritual-realities/,Verification of Spiritual Realities,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/verification-of-spiritual-realities/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1830-019fc4e7-d1e6-76f9-ba61-e97814544476,019fc4e7-d1e6-76f9-ba61-e97814544476,256,veritas,1830,https://veritaspub.com/product/verification-of-spiritual-realities/,Verification of Spiritual Realities,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/verification-of-spiritual-realities/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50447-019fc4e7-d1e6-7a52-9c83-955e9e92619b,019fc4e7-d1e6-7a52-9c83-955e9e92619b,260,veritas,50447,https://veritaspub.com/product/stress/,Stress,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/stress/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50467-019fc4e7-d1e6-7ea7-bb11-5ad8ec811e36,019fc4e7-d1e6-7ea7-bb11-5ad8ec811e36,261,veritas,50467,https://veritaspub.com/product/health/,Health,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/health/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50441-019fc4e7-d1e6-709e-8a74-77b3d4f55c44,019fc4e7-d1e6-709e-8a74-77b3d4f55c44,262,veritas,50441,https://veritaspub.com/product/spiritual-first-aid-2/,Spiritual First Aid,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/spiritual-first-aid-2/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50476-019fc4e7-d1e6-7224-8a66-6df2b0d0dac1,019fc4e7-d1e6-7224-8a66-6df2b0d0dac1,263,veritas,50476,https://veritaspub.com/product/sexuality-2/,Sexuality,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/sexuality-2/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50479-019fc4e7-d1e6-7ebc-aa8d-86e2f6be1005,019fc4e7-d1e6-7ebc-aa8d-86e2f6be1005,264,veritas,50479,https://veritaspub.com/product/the-aging-process/,The Aging Process,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/the-aging-process/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50464-019fc4e7-d1e6-7572-a316-c12e02e49df9,019fc4e7-d1e6-7572-a316-c12e02e49df9,265,veritas,50464,https://veritaspub.com/product/handling-major-crises-2/,Handling Major Crises,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/handling-major-crises-2/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50482-019fc4e7-d1e6-7157-88bb-486d1ff9942f,019fc4e7-d1e6-7157-88bb-486d1ff9942f,266,veritas,50482,https://veritaspub.com/product/worry-fear-and-anxiety-2/,"Worry, Fear, and Anxiety",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/worry-fear-and-anxiety-2/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50473-019fc4e7-d1e6-796a-9c7e-8254469c6d33,019fc4e7-d1e6-796a-9c7e-8254469c6d33,267,veritas,50473,https://veritaspub.com/product/pain-and-suffering/,Pain and Suffering,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/pain-and-suffering/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50444-019fc4e7-d1e6-7cb5-971b-2d2fa4f27dfa,019fc4e7-d1e6-7cb5-971b-2d2fa4f27dfa,268,veritas,50444,https://veritaspub.com/product/losing-weight/,Losing Weight,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/losing-weight/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50461-019fc4e7-d1e6-7a2a-abac-efdf591c74c8,019fc4e7-d1e6-7a2a-abac-efdf591c74c8,269,veritas,50461,https://veritaspub.com/product/depression/,Depression,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/depression/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50470-019fc4e7-d1e6-756f-b6a9-fc34c5e00cca,019fc4e7-d1e6-756f-b6a9-fc34c5e00cca,270,veritas,50470,https://veritaspub.com/product/illness-and-self-healing/,Illness and Self-Healing,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/illness-and-self-healing/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50435-019fc4e7-d1e6-7ede-9e05-58d17372a66e,019fc4e7-d1e6-7ede-9e05-58d17372a66e,271,veritas,50435,https://veritaspub.com/product/alcoholism/,Alcoholism,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/alcoholism/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50453-019fc4e7-d1e6-721e-91eb-a79fdb069251,019fc4e7-d1e6-721e-91eb-a79fdb069251,272,veritas,50453,https://veritaspub.com/product/drug-addiction-and-alcoholism/,Drug Addiction and Alcoholism,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/drug-addiction-and-alcoholism/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1560-019fc4e7-d1e6-75a1-b219-f1c4e848506c,019fc4e7-d1e6-75a1-b219-f1c4e848506c,274,veritas,1560,https://veritaspub.com/product/map-of-consciousness-dr-david-hawkins/,Map of Consciousness®,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/map-of-consciousness-dr-david-hawkins/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50438-019fc4e7-d1e6-74df-ae52-ac762548709e,019fc4e7-d1e6-74df-ae52-ac762548709e,275,veritas,50438,https://veritaspub.com/product/cancer/,Cancer,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/cancer/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50458-019fc4e7-d1e6-7e61-96a9-6e92ec2d0f2a,019fc4e7-d1e6-7e61-96a9-6e92ec2d0f2a,277,veritas,50458,https://veritaspub.com/product/death-and-dying/,Death and Dying,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/death-and-dying/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1552-019fc4e7-d1e7-74b3-bda4-3409216dc1f7,019fc4e7-d1e7-74b3-bda4-3409216dc1f7,297,veritas,1552,https://veritaspub.com/product/https-veritaspub-com-product-golden-word-book-signing-january-13-2007/,Golden Word Book Signing – Audio,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/https-veritaspub-com-product-golden-word-book-signing-january-13-2007/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50510-019fc4e7-d1e7-7142-9121-bbac774cb552,019fc4e7-d1e7-7142-9121-bbac774cb552,316,veritas,50510,https://veritaspub.com/product/how-to-see-the-reality-of-life/,How to See the Reality of Life (2012),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/how-to-see-the-reality-of-life/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50507-019fc4e7-d1e7-7198-a769-d90f01ab8b8d,019fc4e7-d1e7-7198-a769-d90f01ab8b8d,317,veritas,50507,https://veritaspub.com/product/improving-your-relationships-2012/,Improving Your Relationships (2012),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/improving-your-relationships-2012/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50513-019fc4e7-d1e7-7016-b535-958e7e027304,019fc4e7-d1e7-7016-b535-958e7e027304,319,veritas,50513,https://veritaspub.com/product/the-importance-of-family-2014/,The Importance of Family (2012),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/the-importance-of-family-2014/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50516-019fc4e7-d1e7-7250-b9ac-0eb1cc2324e9,019fc4e7-d1e7-7250-b9ac-0eb1cc2324e9,320,veritas,50516,https://veritaspub.com/product/what-is-meant-by-spiritual-2012/,What is Meant by Spiritual (2012),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/what-is-meant-by-spiritual-2012/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50494-019fc4e7-d1e7-7658-9971-9d3eb7526e6f,019fc4e7-d1e7-7658-9971-9d3eb7526e6f,322,veritas,50494,https://veritaspub.com/product/what-you-are-changes-the-world-2/,What You Are Changes the World (2012),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/what-you-are-changes-the-world-2/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1728-019fc4e7-d1e7-79cb-bc12-718d34b89a0b,019fc4e7-d1e7-79cb-bc12-718d34b89a0b,328,veritas,1728,https://veritaspub.com/product/truth-vs-falsehood-the-art-of-spiritual-discernment/,Truth vs. Falsehood: The Art of Spiritual Discernment (CD & DVD set),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/truth-vs-falsehood-the-art-of-spiritual-discernment/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50370-019fc4e7-d1e7-79b4-99a0-1bf383745b9a,019fc4e7-d1e7-79b4-99a0-1bf383745b9a,329,veritas,50370,https://veritaspub.com/product/letting-go-the-pathway-of-surrender-book/,Letting Go: The Pathway of Surrender (Book),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/letting-go-the-pathway-of-surrender-book/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1695-019fc4e7-d1e7-7192-9b48-f1b46f7a3a6c,019fc4e7-d1e7-7192-9b48-f1b46f7a3a6c,330,veritas,1695,https://veritaspub.com/product/healing-achieving-total-wellness-through-higher-levels-of-consciousness-by-david-r-hawkins-m-d-ph-d/,Healing: Achieving Total Wellness Through Higher Levels of Consciousness – Audio,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/healing-achieving-total-wellness-through-higher-levels-of-consciousness-by-david-r-hawkins-m-d-ph-d/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1302-019fc4e7-d1e7-7aee-b21a-4eef38685e59,019fc4e7-d1e7-7aee-b21a-4eef38685e59,331,veritas,1302,https://veritaspub.com/product/discovery-of-the-presence-of-god-devotional-nonduality-sc/,Discovery of the Presence of God: Devotional Nonduality,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/discovery-of-the-presence-of-god-devotional-nonduality-sc/,Master primary Veritas URL matches the official product inventory.
rel-veritas-43728-019fc4e7-d1e7-79d8-b768-723ff09b362d,019fc4e7-d1e7-79d8-b768-723ff09b362d,334,veritas,43728,https://veritaspub.com/product/the-map-of-consciousness-explained/,The Map of Consciousness Explained: A Proven Energy Scale to Actualize Your Ultimate Potential (Book),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/the-map-of-consciousness-explained/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1820-019fc4e7-d1e7-7681-b805-9876f313b8a3,019fc4e7-d1e7-7681-b805-9876f313b8a3,335,veritas,1820,https://veritaspub.com/product/success-is-for-you-using-heart-centered-power-principles-for-lasting-abundance-and-fulfillment/,Success Is for You: Using Heart-Centered Power Principles for Lasting Abundance and Fulfillment (Book),primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/success-is-for-you-using-heart-centered-power-principles-for-lasting-abundance-and-fulfillment/,Master primary Veritas URL matches the official product inventory.
rel-veritas-53060-019fc4e7-d1e7-72d3-833a-d03202d81997,019fc4e7-d1e7-72d3-833a-d03202d81997,337,veritas,53060,https://veritaspub.com/product/daily-reflections-from-dr-david-r-hawkins-365-contemplations-on-surrender-healing-and-consciousness/,"Daily Reflections from Dr. David R. Hawkins: 365 Contemplations on Surrender, Healing, and Consciousness",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/daily-reflections-from-dr-david-r-hawkins-365-contemplations-on-surrender-healing-and-consciousness/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1661-019fc4e7-d1e7-7d0b-a52e-a0e4cdf23091,019fc4e7-d1e7-7d0b-a52e-a0e4cdf23091,341,veritas,1661,https://veritaspub.com/product/in-the-world-but-not-of-it-cd/,“In the World But Not of It” – Audio,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/in-the-world-but-not-of-it-cd/,Master primary Veritas URL matches the official product inventory.
rel-veritas-1742-019fc4e7-d1e7-74d5-bfca-7e2d86784c95,019fc4e7-d1e7-74d5-bfca-7e2d86784c95,342,veritas,1742,https://veritaspub.com/product/the-highest-level-of-enlightenment/,The Highest Level of Enlightenment – Audio,primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/the-highest-level-of-enlightenment/,Master primary Veritas URL matches the official product inventory.
rel-veritas-55284-019fc4e7-d1e7-75fc-8855-a613498e74fd,019fc4e7-d1e7-75fc-8855-a613498e74fd,349,veritas,55284,https://veritaspub.com/product/beyond-illusion-exploring-perception-ego-and-meditation-on-the-path-to-truth/,"Beyond Illusion: Exploring Perception, Ego, and Meditation on the Path to Truth; Transcriptions from May and June 2002 lectures",primary_product_for_item_part,reviewed,2026-08-03,https://veritaspub.com/product/beyond-illusion-exploring-perception-ego-and-meditation-on-the-path-to-truth/,Master primary Veritas URL matches the official product inventory.
rel-veritas-50491-019fc4e7-d1e6-7e67-a61c-48cb2d07e273,019fc4e7-d1e6-7e67-a61c-48cb2d07e273,134,veritas,50491,https://veritaspub.com/product/how-to-live-your-life-like-a-prayer-2/,How to Live Your Life Like A Prayer (2012),related_material,reviewed,2026-08-03,https://veritaspub.com/product/how-to-live-your-life-like-a-prayer-2/,Official page identifies a separate 2012 one-DVD 60-minute interview; it is not the 2006 three-disc lecture set.
